2,10,50,250,1250
9225.77,9307.95,9680.11,9423.73,9644.5
9023.42,9043.45,9062.84,9038.9,9073.55
9023.42,9307.45,9038.84,9038.9,9073.55
9023.42,9043.45,9062.84,9038.9,9644.55
9225.77,9007.95,9080.11,9423.73,9604.5
