500,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000,10500,11000,11500,12000,12500,13000,13500,14000,14500,15000,15500,16000,16500,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,33500,34000,34500,35000,35500,36000,36500,37000,37500,38000,38500,39000,39500,40000,40500,41000,41500,42000,42500,43000,43500,44000,44500,45000,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000
0.927,3.982,8.832,14.881,22.666,31.693,42.741,55.673,73.952,90.355,104.932,126.35,147.323,178.412,198.464,230.303,251.109,280.172,320.044,344.659,385.839,427.33,460.633,507.59,540.932,587.531,636.166,678.315,743.612,778.305,834.684,893.042,942.789,999.662,1074.17,1155.15,1484.51,1346.95,1393.76,1429.34,1532.18,1616.4,1973.43,2022.83,1840.84,1881.37,1965.44,2046.36,2108.96,2248.5,2543.5,2669.53,2510.01,2626.08,2682.21,2773.18,2944.62,3068.6,3304.18,3374.42,3327.41,3457.93,3508.47,3594.02,3735.01,3855.63,3940.35,4086.41,4200.22,4324.06,4428.48,4557.93,4708.42,4819.95,4976.61,5198.99,5282.09,5355.05,5502.5,5778.1,5793,5917.95,6087.74,6223.95,6426.92,6521.22,6641.06,6842.12,7014.03,7190.34,7318.53,7440.62,7646.66,7817.65,7990.28,8126.99,8334.48,8482.25,8647.06,8920.11
1.073,3.657,9.223,16.141,26.941,36.185,46.306,56.485,71.556,91.512,106.701,128.677,151.18,176.787,203.078,231.304,253.3,288.602,315.507,357.641,399.354,469.189,477.352,560.152,636.406,607.554,707.183,777.391,804.655,796.911,854.7,914.977,951.655,1024.84,1118.15,1166.9,1222.4,1295.78,1367.17,1412.63,1485.8,1568.06,1651.82,1726.23,1795.46,1915.75,1980.5,2058.37,2129.7,2218.48,2292.53,2416.72,2488.89,2602.7,2705.04,2798.77,2861.65,2996.31,3079.16,3184.32,3304.05,3395.99,3531.18,3647.8,3751.15,3846.39,4001.9,4101.28,4241.46,4341.8,4497.84,4632.03,4750.78,4801.12,4960.38,5098.59,5327.95,5414.03,5536.73,5707.27,5830.45,5980.26,6155.23,6266.91,6427.86,6546.26,6690.74,6901.65,6993.49,7235.59,7397.48,7550.23,7685.91,7864.61,8022.29,8237.22,8403.51,8555.81,8733.99,8874.51
1.278,3.825,8.209,14.446,22.914,33.375,45.113,56.523,71.453,92.802,108.271,129.08,152.032,175.927,201.364,227.837,258.22,288.446,322.42,348.311,391.656,431.274,474.232,547.724,573.557,598.215,668.296,696.043,793.634,875.887,966.825,895.942,960.034,1004.5,1075.63,1122.3,1186.31,1249.55,1355.58,1423.63,1500.31,1533.3,1610.7,1677.53,1755.68,1853.07,1928.57,2028.92,2101.61,2200.53,2308.15,2364.54,2469.91,2543.73,2640.62,2749.46,2810.62,2926.4,3055.71,3192.76,3286.24,3389.68,3440.93,3654.32,3698.87,3791.06,3919.7,4041.72,4154.49,4298.03,4381.41,4543.08,4644.8,4832.23,4967.7,5156.34,5241.88,5439.63,5502.04,5678.77,5781.56,6001.69,6120.63,6309.96,6419.41,6567.22,6640.98,6872.56,7036.52,7224.49,7395.63,7516.08,7691.35,7945.51,8010.2,8235.56,8361.33,8477.11,8662.13,8894.8
1.025,4.533,9.147,17.756,23.916,31.803,43.165,55.996,72.021,89.626,108.939,129.959,153.074,173.177,196.727,223.314,256.301,284.758,325.399,433.378,398.92,428.39,471.674,508.648,612.096,629.689,654.282,689.545,754.143,798.46,843.438,893.368,958.338,1008.92,1094.04,1140.05,1264.55,1376.93,1431.23,1479.14,1502.63,1611.15,1635.04,1726.39,1787.72,1860.49,1973.64,2057.2,2145.34,2219.06,2308.86,2376.96,2486.09,2582.6,2697.91,2788.37,2903.42,2996.59,3148.16,3235.26,3330.5,3429.39,3534.76,3654.3,3766.64,3837.82,4035.74,4140.94,4249.18,4383.86,4474.03,4624.79,4751.19,4844.62,4966.06,5142.18,5281.24,5412.39,5568.55,5678.04,5789.23,6014.56,6147.64,6293.68,6463.92,6601.05,6828.97,7018.96,6999.73,7168.19,7354.05,7508.64,7742.38,8024.03,8115.79,8164.76,8365.87,8588.25,8667.1,8924.64
1.136,3.867,9.345,14.834,22.959,32.093,43.603,56.753,74.756,88.654,108.057,130.115,153.129,176.073,202.033,230.595,256.56,287.747,326.132,419.74,406.805,479.636,516.269,510.112,545.128,595.429,650.785,692.71,743.421,780.372,854.472,913.747,972.56,1016.61,1060.9,1141.87,1222.76,1276.61,1340.75,1429.57,1480.58,1570.3,1641.28,1727.62,1810.79,1862.41,1926.61,2056.67,2127.08,2220.06,2312.67,2415.65,2505.73,2580.45,2660.24,2795.54,2896.15,2994.07,3060.95,3257.91,3390.07,3938.37,3602.64,3678.13,3936.54,3898.04,3983.41,4103.84,4241.88,4372.35,4456.55,4571.67,4706.62,4902.16,5052.07,5124.16,5226.84,5404.86,5597.93,5747.39,5860.19,6000.06,6084.04,6215.21,6400.57,6585.18,6739.09,6873.56,7066.94,7190.42,7406.86,7512.28,7716.5,7849.68,8063.16,8225.17,8440.63,9407.51,8958.38,8897.97
3.827,3.806,9.061,14.463,22.246,32.028,43.128,58.189,73.233,89.802,108.328,129.151,151.783,175.295,201.543,223.307,257.796,280.232,319.088,350.122,384.84,419.559,469.925,513.99,551.378,602.791,631.605,692.63,735.145,792.77,849.192,903.07,1003.17,1145.35,1135.7,1194.09,1278.34,1281.53,1356.05,1406.77,1495.56,1562.52,1615.99,1712.61,1785.31,1849.04,1985,2034.47,2216.99,2208.32,2305.13,2385.16,2494.51,2568.03,2683.13,2826.36,2880.14,3013.92,3049.01,3207.81,3351.82,3456.59,3537.06,3607.76,3767.39,3810,3938.61,4073.65,4224.37,4302.19,4484.58,4549.13,4752.84,4888.89,5012.06,5118.09,5264.84,5361.91,5497.32,5676.91,5821.15,5969.27,6116.56,6303.31,6426.62,6600.66,6749.1,6909.48,7080.8,7171.93,7350.67,7453.47,7650.64,7869.75,7969.51,8229.2,8377.4,8526.28,8715.32,8924.26
1.118,3.831,9.155,14.476,22.292,32.918,44.745,58.644,73.707,90.084,109.044,130.352,152.095,176.43,202.618,229.953,255.707,285.902,315.34,346.422,386.753,434.426,474.491,517.69,558.537,603.353,650.779,702.142,752.158,805.218,850.07,915.225,973.22,1033.24,1086.94,1150.56,1222.11,1255.88,1341.19,1429.46,1483.13,1566.29,1656.07,1722.76,1812.4,1888.2,1952.51,2058.7,2149.56,2218.95,2317.97,2404.12,2484.71,2603.16,2689.56,2825.06,2927.85,3001.97,3105.04,3210.11,3313.47,3352.92,3538.56,3601.58,3765.37,3891.74,3972.78,4071.47,4211.6,4341.24,4503.01,4622.4,4759.57,4881.27,5017.65,5193.36,5278.14,5430.84,5571.05,5702.25,5870.4,6006.37,6187.69,6349.77,6497.81,6659.61,6772.1,6909.9,6964.85,7222.91,7330.21,7514.24,7767.02,7853.3,7982.77,8204.77,8371.25,8556.57,8738.8,8935.82
0.981,4.06,8.055,16.155,23.065,33.122,45.224,58.565,74.069,89.772,109.296,129.893,148.006,172.016,201.639,224.47,259.754,282.732,312.941,348.045,381.901,420.728,459.495,514.534,556.172,586.972,633.385,682.412,747.385,791.583,833.02,900.718,945.231,1002.9,1070.46,1123.43,1192.23,1270.42,1350.4,1400.12,1472.46,1537.53,1650.4,1708.78,1756.42,1839.23,1929.31,2055.55,2108.36,2247.08,2337.39,2388.01,2448.41,2583.57,2656.76,2767.68,2856.59,2954.09,3043.3,3152.39,3225.27,3393.53,3519.57,3588.81,3723.4,3821.95,3904.27,4094.98,4148.53,4325.7,4443.58,4554.2,4676.51,4800.67,4931.49,5099.05,5197.7,5302.23,5495.83,5638.3,5773.7,5931.55,6493.29,6345.7,6424.35,6525.15,6745.89,6930.53,7071.66,7234.13,7330.99,7579.21,7661.21,7836.61,8018.41,8233.55,8393.43,8549.14,8743.34,8882.93
1.147,3.582,9.25,15.4,23.108,32.25,42.987,56.074,71.22,87.319,105.816,126.548,148.23,171.752,201.41,229.192,258.499,290.165,319.888,347.357,384.443,423.893,462.595,502.383,541.382,587.021,632.408,680.341,730.863,780.859,832.069,915.103,970.639,1000.89,1077.93,1122.72,1186.05,1251.17,1330,1387.63,1455.76,1554.49,1623.83,1675.63,1771.99,1873.36,1914.66,1998.5,2092.2,2167.2,2289.54,2394.86,2467.16,2563.55,2670.14,2737.97,2823.81,2943.5,3025.75,3151.46,3228.07,3378.92,3462.45,3579.96,3688.6,3806.14,3938.86,4029.15,4150.25,4289.35,4405.97,4566.07,4684.76,4813.18,4949.52,5070.92,5342.14,5569.36,5540.68,5699.24,5725.93,5889.26,6049.48,6204.98,6444.06,6573.23,6739.02,6895.14,7044.54,7219.78,7389.17,7653.04,7763.71,7859.56,7972.49,8245.13,8438.09,8409.75,8570.54,8922.92
